timestamp,#Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,lat,lon,emit
2025-02-04 10:15:00,2025-024 ,2460710.93,2025 Feb  4 1015:00,Falcon 9,FT5,437/B1069.21 F433,Starlink-232,Starlink Group 12-3,"V2M  12-3  (13 DTC,8 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-02-04 16:00:07,2025-S03  ,2460711.17,2025 Feb  4 1600:07,New Shepard,-,PM4-5 F2,New Shepard NS29,New Shepard CC2.0-1 F11,RSS H.G. Wells,-,WTEX,-,-,-,    105, ,    -, ,-,0.0,BLOR,SS,-,BLOR/,Science Flight,nasaspaceflight.com,-,-,31.4228,-104.7572,0.0
2025-02-04 23:13:00,2025-025 ,2460711.47,2025 Feb  4 2313,Falcon 9,FT5,436/B1086.4  F434,WV Legion 5/6,Maxar-3,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,1.4,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.6083,-80.6041,0.0
2025-02-05 03:59:00,2025-026 ,2460711.67,2025 Feb  5 0359,Soyuz-2-1V,Volga,-,Kosmos-2581/2/3,MKA-B 1 to 3,-,-,GIK-1,LC43/4,-,-,      -, ,    -, ,-,2.0,VVKO,OS,-,G,Sat LEO O,russianspaceweb.com,-,-,62.9,40.5,0.0
2025-02-08 19:18:30,2025-027 ,2460715.3,2025 Feb  8 1918:30,Falcon 9,FT5,438/B1078.17 F435,Starlink-233,Starlink Group 12-9,"V2M  12-3  (13 DTC,8 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-02-08 20:43:00,2025-028 ,2460715.36,2025 Feb  8 2043,Electron,-,59,IoT 4 U and Me,Kineis 2A-2E,-,-,MAHIA,LC1B,-,-,      -, ,    -, ,-,0.14,RLABN,OS,-,C,Sat SSO OO,Wire,-,-,-39.2609,177.8655,0.0
2025-02-09 08:35:00,2025-S06  ,2460715.86,2025 Feb  9 0835,Black Brant IX,-,NASA 36.380GE,GIRAFF 1,-,-,-,PF,LC4,-,-,    200,?,    -, ,-,0.0,GSFC,SS,-,GSFC/Michell,Auroral,www.nasa.gov,-,-,65.117,-147.467,0.0
2025-02-11 02:09:00,2025-029 ,2460717.59,2025 Feb 11 0209:00,Falcon 9,FT5,439/B1071.23 F436,Starlink-234,Starlink Group 11-10,V2M  11-10 (23 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-02-11 09:30:00,2025-030 ,2460717.9,2025 Feb 11 0930,Chang Zheng 8A,-,Y1,WHDW 02,WHDW 02,-,-,WEN,LC201,-,-,      -, ,    -, ,-,6.0,CALT,OS,-,G,Sat LEO O,nasaspaceflight.com,-,-,19.6142,110.9511,0.0
2025-02-11 18:53:20,2025-031 ,2460718.29,2025 Feb 11 1853:20,Falcon 9,FT5,440/B1077.18 F437,Starlink-235,Starlink Group 12-18,"V2M  12-18 (13 DTC,8 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-02-15 06:14:10,2025-032 ,2460721.76,2025 Feb 15 0614:10,Falcon 9,FT5,441/B1067.26 F438,Starlink-236,Starlink Group 12-8,"V2M  12-8  (13 DTC,8 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-02-18 23:17:00,2025-033 ,2460725.47,2025 Feb 18 2317,Electron,-,60,Fasten Your Space Belts,BlackSky Gen3,-,-,MAHIA,LC1B,-,-,      -, ,    -, ,-,0.138,RLABN,OS,-,C,Sat LEO OO,Wire,-,-,-39.2609,177.8655,0.0
2025-02-18 23:21:50,2025-034 ,2460725.47,2025 Feb 18 2321:50,Falcon 9,FT5,432/B1080.16 F439,Starlink-237,Starlink Group 10-12,V2M  10-12 (23 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-02-19 09:00:00,2025-S07  ,2460725.88,2025 Feb 19 0900,Minuteman 3,-,-,Mk 12/21 RV?,GT252?,GLORY TRIP 252,-,V,LF09,-,-,   1300,?,    -, ,KMR,0.0,AFGSC,MS,-,-,Op Test,vandenberg.af.mil,-,-,34.75,-120.62,0.0
2025-02-21 15:19:00,2025-035 ,2460728.14,2025 Feb 21 1519:00,Falcon 9,FT5,445/B1076.21 F440,Starlink-238,Starlink Group 12-14,"V2MO 12-14(13 DTC,10 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-02-22 12:11:00,2025-036 ,2460729.01,2025 Feb 22 1211,Chang Zheng 3B,G2,Y101,ZX-10R,ZX-10R,-,-,XSC,LC2,-,-,      -, ,    -, ,-,5.3,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2025-02-23 01:38:20,2025-037 ,2460729.57,2025 Feb 23 0138:20,Falcon 9,FT5,443/B1082.11 F441,Starlink-239,Starlink Group 15-1,V2M  15-1  (22 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-02-25 15:49:18,2025-S08  ,2460732.16,2025 Feb 25 1549:18,New Shepard,-,PM4-4 F13,New Shepard NS30,New Shepard CC2.0-2 F12,RSS First Step,-,WTEX,-,-,-,    107, ,    -, ,-,0.0,BLOR,SS,-,BLOR/,Tourist Flight,nasaspaceflight.com,-,-,31.4228,-104.7572,0.0
2025-02-27 00:16:30,2025-038 ,2460733.51,2025 Feb 27 0016:30,Falcon 9,FT5,444/B1083.9  F442,IM-2,IM-2/Odin/LTB/CGEO-1,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,2.8,SPX,DS,-,C,Sat EEO O,SpaceX,-,-,28.6083,-80.6041,0.0
2025-02-27 03:34:20,2025-039 ,2460733.65,2025 Feb 27 0334:20,Falcon 9,FT5,446/B1092.1? F443,Starlink-240,Starlink Group 12-13,"V2M  12-13(13 DTC, 8 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-02-27 07:08:00,2025-040 ,2460733.8,2025 Feb 27 0708,Chang Zheng 2C,-,Y78,Siwei Gaojing 1-03/04,Superview 1-03/04,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,5.3,CALT,OS,-,G,Sat SSO O,nasaspaceflight.com,-,-,41.31,100.31,0.0
2025-02-27 21:24:27,2025-041 ,2460734.39,2025 Feb 27 2124:27,Soyuz-2-1A,-,K 15000-078,Progress MS-30,Progress 7K-TGM No. 460,ISS 91P,-,GIK-5,LC31,-,-,      -, ,    -, ,-,7.5,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,46.0,63.0,0.0
2025-03-01 00:00:00,2026-S17  ,2460735.5,2025 Mar  1,PrSM,-,-,-,-,-,-,UNKGULF,-,-,Iran,    100,?,    -, ,-,0.0,USA,MS,-,-,Weapon,Wire,-,-,27.0,51.0,0.0
2025-03-01 10:01:00,2025-E01  ,2460735.92,2025 Mar  1 1001,Kuaizhou-1A,-,Y33,Unknown,Unknown,-,-,JQ,LC43/95A,-,-,      -, ,    -, ,-,0.2,EXPACE,OE,PE,C,Sat SSO P,nasaspaceflight.com,-,Failed prior to ignition,41.31,100.31,0.0
2025-03-02 22:22:16,2025-042 ,2460737.43,2025 Mar  2 2222:16,Soyuz-2-1B,Fregat,V 15000-060/ 112-17,Kosmos-2584,Glonass-K2 No. 14L,-,-,GIK-1,LC43/3,-,-,      -, ,    -, ,-,1.645,VVKO,OS,-,G,Sat MEO SO,nasaspaceflight.com,-,-,62.9,40.5,0.0
2025-03-03 02:24:00,2025-043 ,2460737.6,2025 Mar  3 0224:00,Falcon 9,FT5,447/B1086.5  F444,Starlink-241,Starlink Group 12-20,"V2M  12-20(13 DTC, 8 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-03-06 16:24:00,2025-044 ,2460741.18,2025 Mar  6 1624,Ariane 62,-,VA263 (L6002),CSO 3,CSO 3,-,-,CSG,ELA4,-,-,      -, ,    -, ,-,3.7,AE,OS,-,G,Sat SSO D,Wire,-,-,5.2333,-52.7517,0.0
2025-03-06 23:30:31,2025-F03  ,2460741.48,2025 Mar  6 2330:31?,Starship V2,R2,B15/S34,Starship Flight 8,Ship 34,-,-,STB,OLP1,-,-,    146, ,    -, ,-,120.0,SPX,OF,S2P,C,Sat LEO S,nasaspaceflight.com,-,Engines out,25.9964,-97.1536,0.0
2025-03-09 17:17:00,2025-045 ,2460744.22,2025 Mar  9 1717,Chang Zheng 3B,G2,Y102,TJS 15,TJS 15,-,-,XSC,LC3,-,-,      -, ,    -, ,-,5.0,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2025-03-11 09:15:00,2025-S09  ,2460745.89,2025 Mar 11 0915,Improved Orion,?,SSC REXUS 33,EURO REXUS 33,-,-,-,ESR,-,-,-,     80,?,    -, ,ESR B,0.0,EUROL,SS,-,EUROL/,Tech,www.sscspace.com,-,-,67.894,21.107,0.0
2025-03-11 16:38:00,2025-046 ,2460746.19,2025 Mar 11 1638,Chang Zheng 8,-,Y6,Qianfan,Qianfan,-,-,HCSLS,LC1,-,-,      -, ,    -, ,-,5.4,CALT,OS,-,G/C,Sat LEO L,nasaspaceflight.com,-,-,19.5968,110.9308,0.0
2025-03-12 03:10:12,2025-047 ,2460746.63,2025 Mar 12 0310:12,Falcon 9,FT5,428/B1088.3  F445,SPHEREX/PUNCH,SPHEREx,-,-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,0.63,SPX,OS,-,CX/G,Sat SSO D,SpaceX,-,-,34.63,-120.61,0.0
2025-03-13 02:35:30,2025-048 ,2460747.61,2025 Mar 13 0235:30,Falcon 9,FT5,448/B1069.22 F446,Starlink-242,Starlink Group 12-21,"V2M  12-21(13 DTC, 8 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2025-03-13 05:23:00,2025-S10  ,2460747.72,2025 Mar 13 0523,Improved Orion,?,SSC REXUS 34,EURO REXUS 34,-,-,-,ESR,-,-,-,     80,?,    -, ,ESR B,0.0,EUROL,SS,-,EUROL/,Tech,www.sscspace.com,-,-,67.894,21.107,0.0
2025-03-14 23:03:48,2025-049 ,2460749.46,2025 Mar 14 2303:48,Falcon 9,FT5,450/B1090.2  F447,Dragon Crew-10,Dragon C210.4,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,13.055,SPX,OS,-,CX,Sat ISS D,Wire,-,-,28.6083,-80.6041,0.0
2025-03-15 00:00:00,2025-050 ,2460749.5,2025 Mar 15 0000,Electron,-,61,The Lightning God Reigns,QPS-SAR-9,-,-,MAHIA,LC1B,-,-,      -, ,    -, ,-,0.12,RLABN,OS,-,C,Sat LEO OO,Wire,-,-,-39.2609,177.8655,0.0
2025-03-15 04:11:00,2025-051 ,2460749.67,2025 Mar 15 0411,Chang Zheng 2D,-,Y100,Siwei Gaojing 3-02,Superview 3-02,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,1.0,SAST,OS,-,G,Sat SSO O,nasaspaceflight.com,-,-,41.31,100.31,0.0
2025-03-15 06:43:00,2025-052 ,2460749.78,2025 Mar 15 0643:00,Falcon 9,FT5,449/B1081.13 F448,Transporter-13,Transporter-13,-,-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,4.0,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-03-15 11:35:10,2025-053 ,2460749.98,2025 Mar 15 1135:10,Falcon 9,FT5,451/B1078.18 F449,Starlink-243,Starlink Group 12-16,"V2MO 12-16(13 DTC,10 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-03-16 10:50:00,2025-054 ,2460750.95,2025 Mar 16 1050,Angara-1.2,-,71605/4L,Kosmos-2585/86/87,Rodnik Blok 17,-,-,GIK-1,LC35/1,-,-,      -, ,    -, ,-,0.66,KHRU,OS,-,G,Sat LEO SD,Wire,-,-,62.9,40.5,0.0
2025-03-17 08:07:00,2025-055 ,2460751.84,2025 Mar 17 0807,Gushenxing 1,1,Y10,Auld Lang Syne,Yunyao-1 55-60,-,-,JQ,LC43/95B,-,-,      -, ,    -, ,-,0.2,XIDO,OS,-,C,Sat SSO D,nasaspaceflight.com,-,-,41.31,100.31,0.0
2025-03-18 01:31:00,2025-056 ,2460752.56,2025 Mar 18 0131,Electron,-,62,High Five,Kineis 4A-4E,-,-,MAHIA,LC1A,-,-,      -, ,    -, ,-,0.14,RLABN,OS,-,C,Sat SSO OO,Wire,-,-,-39.2609,177.8655,0.0
2025-03-18 19:57:50,2025-057 ,2460753.33,2025 Mar 18 1957:50,Falcon 9,FT5,452/B1077.19 F450,Starlink-244,Starlink Group 12-25,"V2MO 12-25(13 DTC,10 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-03-19 00:00:00,2025-S11  ,2460753.5,2025 Mar 19,PrSM,-,-,-,-,-,-,V,-,-,Pacific,    100,?,    -, ,-,0.0,USA,MS,-,-,Test,Wire,-,-,34.75,-120.62,0.0
2025-03-21 06:49:00,2025-058 ,2460755.78,2025 Mar 21 0649,Falcon 9,FT5,442/B1088.4  F451,NROL-57,NRO Starshield A7,NRO PA08 (11),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,17.5,SPX,OS,-,CX/G,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-03-21 11:07:00,2025-059 ,2460755.96,2025 Mar 21 1107,Gushenxing 1,1,Y17,Vernal Ascent,Yunyao-1 43-48,-,-,JQ,LC43/95B,-,-,      -, ,    -, ,-,0.2,XIDO,OS,-,C,Sat SSO D,nasaspaceflight.com,-,-,41.31,100.31,0.0
2025-03-24 00:00:00,2025-S12  ,2460758.5,2025 Mar 24,MRBM Target,1,Aegis FTX-40,HTV-1,Hypersonic Target Veh.,-,C-17,HICK,RW08R/26L,KAU,LP8,    300,?,    -, ,-,0.0,MDA,MS,-,-,Target,www.mda.mil,-,-,21.3353,-157.9483,0.0
2025-03-24 00:00:00,2025-A01  ,2460758.5,2025 Mar 24,Talon-A,-,TA-2,MACH-TB,-,-,ROC,MHV,RW30?,WTR,-,     31,?,    -, ,VS,0.0,STRATO,AS,-,-,Test,AWST250519-35,-,-,35.0487,-118.1357,0.0
2025-03-24 17:48:00,2025-060 ,2460759.24,2025 Mar 24 1748,Falcon 9,FT5,454/B1092.2  F452,NROL-69,INTRUDER?,-,-,CC,LC40,-,-,      -, ,    -, ,-,2.0,SPX,OS,-,CX/G,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-03-25 11:52:00,2025-S13  ,2460759.99,2025 Mar 25 1152,Terrier Imp Malemute,-,NASA 46.034UE,AWESOME 1,-,-,-,PF,LC1,-,-,    170,?,    -, ,-,0.0,GSFC,SS,-,UAF/Conde,Auroral,www.nasa.gov,-,-,65.117,-147.467,0.0
2025-03-25 12:30:00,2025-S14  ,2460760.02,2025 Mar 25 1230,Black Brant XIIA,-,NASA 52.010UE,AWESOME 2,-,-,-,PF,LC4,-,-,    250,?,    -, ,-,0.0,GSFC,SS,-,UAF/Conde,Auroral,www.nasa.gov,-,-,65.117,-147.467,0.0
2025-03-26 15:30:00,2025-061 ,2460761.15,2025 Mar 26 1530,Electron,-,63,Finding Hot Wildfires..,OTC Phase 1,-,-,MAHIA,LC1B,-,-,      -, ,    -, ,-,0.1,RLABN,OS,-,C,Sat SSO OO,Wire,-,-,-39.2609,177.8655,0.0
2025-03-26 15:55:00,2025-062 ,2460761.16,2025 Mar 26 1555,Chang Zheng 3B,G3,Y108,Tianlian 2-04,Tianlian 2-04,-,-,XSC,LC2,-,-,      -, ,    -, ,-,5.0,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2025-03-26 22:11:40,2025-063 ,2460761.42,2025 Mar 26 2211:40,Falcon 9,FT5,453/B1063.24 F453,Starlink-245,Starlink Group 11-7,V2MO 11-7  (27 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-03-29 09:30:00,2025-S15  ,2460763.9,2025 Mar 29 0930,Terrier Imp Malemute,-,NASA 46.035UE,AWESOME 3,-,-,-,PF,LC2,-,-,    170,?,    -, ,-,0.0,GSFC,SS,-,UAF/Conde,Auroral,www.nasa.gov,-,-,65.117,-147.467,0.0
2025-03-29 16:05:00,2025-064 ,2460764.17,2025 Mar 29 1605,Chang Zheng 7A,-,Y11,TJS 16,TJS 16,-,-,WEN,LC201,-,-,      -, ,    -, ,-,5.0,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,-,-,19.6142,110.9511,0.0
2025-03-30 10:30:00,2025-F04  ,2460764.94,2025 Mar 30 1030,Spectrum,-,1,Going Full Spectrum,-,-,-,AND,ISAR,-,-,      1, ,    -, ,-,0.0,ISAR,OF,S1G,C,Sat,youtube.com,-,Lost attitude,69.2943,16.0207,0.0
2025-03-31 19:52:50,2025-065 ,2460766.33,2025 Mar 31 1952:50,Falcon 9,FT5,457/B1080.17 F454,Starlink-246,Starlink Group 6-80,V2MO 6-80  (28 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-04-01 01:46:00,2025-066 ,2460766.57,2025 Apr  1 0146,Falcon 9,FT5,455/B1085.6  F455,Fram-2,Dragon C207.4,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,16.0,SPX,OS,-,CX,Sat LEO D,Wire,-,-,28.6083,-80.6041,0.0
2025-04-01 04:00:00,2025-067 ,2460766.67,2025 Apr  1 0400,Chang Zheng 2D,-,Y78,WHJSW 06,WHJSW 06,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,1.0,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,-,-,41.31,100.31,0.0
2025-04-03 02:12:00,2025-068 ,2460768.59,2025 Apr  3 0212,Chang Zheng 6,-,Y14,Tianping 3A-02,Tianping 3A-02,-,-,TYSC,LC16,-,-,      -, ,    -, ,-,1.0,SAST,OS,-,G,Sat SSO D,nasaspaceflight.com,-,-,37.5,112.6,0.0
2025-04-04 01:02:50,2025-069 ,2460769.54,2025 Apr  4 0102:50,Falcon 9,FT5,456/B1088.5  F456,Starlink-247,Starlink Group 11-13,V2MO 11-13 (27 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-04-06 03:07:20,2025-070 ,2460771.63,2025 Apr  6 0307:20,Falcon 9,FT5,459/B1078.19 F457,Starlink-248,Starlink Group 6-72,V2MO 6-72  (28 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-04-07 00:00:00,2025-S46  ,2460772.5,2025 Apr  7?,Trident D-5,-,FCET?,-    (192s),-,-,SSBN-UNK,WTR,LP14B,-,-,   1800,?, 7950,?,POR B1,0.0,USNSSP,MS,-,-,OT,JCM,-,-,33.0,-119.0,0.0
2025-04-07 23:06:10,2025-071 ,2460773.46,2025 Apr  7 2306:10,Falcon 9,FT5,458/B1093.1  F458,Starlink-249,Starlink Group 11-11,V2MO 11-11 (27 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-04-08 00:00:00,2025-M02  ,2460773.5,2025 Apr  8,DART,-,-,Dart,-,-,-,ESR,LC3,-,-,     50,?,    -, ,-,0.0,TMINUS,SS,-,TMINUS/,Aeron?,sscspace.com,-,-,67.894,21.107,0.0
2025-04-08 05:47:15,2025-072 ,2460773.74,2025 Apr  8 0547:15,Soyuz-2-1A,-,K 15000-075,Soyuz MS-27,Soyuz 11F732A48 No. 758,ISS 73S,-,GIK-5,LC31,-,-,      -, ,    -, ,-,7.2,FKA,OS,-,G,Sat ISS O,nasaspaceflight.com,-,-,46.0,63.0,0.0
2025-04-09 00:00:00,2025-S47  ,2460774.5,2025 Apr  9?,Trident D-5,-,FCET?,-    (193s),-,-,SSBN-UNK,WTR,LP14B,-,-,   1800,?, 7950,?,POR B1,0.0,USNSSP,MS,-,-,OT,JCM,-,-,33.0,-119.0,0.0
2025-04-10 16:47:00,2025-073 ,2460776.2,2025 Apr 10 1647,Chang Zheng 3B,G2,Y107,TJS 17,TJS 17,-,-,XSC,LC3,-,-,      -, ,    -, ,-,5.0,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2025-04-12 12:25:00,2025-074 ,2460778.02,2025 Apr 12 1225,Falcon 9,FT5,463/B1071.24 F459,NROL-192,NRO Starshield A8,NRO PA09 (22),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,CX/G,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-04-13 00:53:30,2025-075 ,2460778.54,2025 Apr 13 0053:30,Falcon 9,FT5,461/B1083.10 F460,Starlink-250,Starlink Group 12-17,"V2M  12-17(13 DTC,8 Ku)",-,KSC,LC39A,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.6083,-80.6041,0.0
2025-04-14 04:00:10,2025-076 ,2460779.67,2025 Apr 14 0400:10,Falcon 9,FT5,462/B1067.27 F461,Starlink-251,Starlink Group 6-73,V2MO 6-73  (27 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-04-14 13:30:07,2025-S16  ,2460780.06,2025 Apr 14 1330:07,New Shepard,-,PM4-5 F3,New Shepard NS31,New Shepard CC2.0-3 F2,RSS Karman Line,-,WTEX,-,-,-,    107, ,    -, ,-,0.0,BLOR,SS,-,BLOR/,Tourist Flight,nasaspaceflight.com,-,-,31.4228,-104.7572,0.0
2025-04-16 19:33:00,2025-077 ,2460782.31,2025 Apr 16 1933,Minotaur IV,-,8,NROL-174,NROL-174 Asterion,NROL-174,-,VS,SLC8,-,-,      -, ,    -, ,-,0.5,NGIS,OS,-,CG/G,Sat LEO O,Wire,-,-,34.63,-120.61,0.0
2025-04-18 19:03:00,2025-S18  ,2460784.29,2025 Apr 18 1903,Meraki,-,-,Meraki 2,-,-,-,MTWHITE,-,-,-,    122, ,    -, ,-,0.0,NZRA,SS,-,NZRA/,Test,Wire,-,-,-43.05,171.94,0.0
2025-04-18 22:51:00,2025-078 ,2460784.45,2025 Apr 18 2251,Chang Zheng 6A,-,Y11,Shiyan 27,Shiyan 27 01-06,-,-,TYSC,LC9A,-,-,      -, ,    -, ,-,1.8,SAST,OS,-,G,Sat SSO D,nasaspaceflight.com,-,-,37.5,112.6,0.0
2025-04-20 12:29:00,2025-079 ,2460786.02,2025 Apr 20 1229,Falcon 9,FT5,465/B1082.12 F462,NROL-145,NRO Starshield A9,NRO PA10 (22),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,CX/G,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-04-21 08:15:45,2025-080 ,2460786.84,2025 Apr 21 0815:45,Falcon 9,FT5,460/B1092.3  F463,Dragon CRS-32,Dragon C209.5,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,17.87,SPX,OS,-,CX,Sat ISS D,Wire,-,-,28.6083,-80.6041,0.0
2025-04-22 00:48:34,2025-081 ,2460787.53,2025 Apr 22 0048:34,Falcon 9,FT5,466/B1090.3  F464,Bandwagon-3,Bandwagon-3,-,-,CC,LC40,-,-,      -, ,    -, ,-,1.56,SPX,OS,-,C/OG,Sat LEO D,SpaceX,-,-,28.46,-80.54,0.0
2025-04-24 09:17:31,2025-082 ,2460789.89,2025 Apr 24 0917:31,Chang Zheng 2F,G,Y20,Shenzhou 20,Shenzhou 20,-,-,JQ,LC43/91,-,-,      -, ,    -, ,-,9.945,CALT,OS,-,G,Sat LSS O,nasaspaceflight.com,-,-,41.31,100.31,0.0
2025-04-25 01:52:40,2025-083 ,2460790.58,2025 Apr 25 0152:40,Falcon 9,FT5,464/B1069.23 F465,Starlink-252,Starlink Group 6-74,V2MO 6-74  (28 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-04-25 12:05:20,2025-S17  ,2460791.0,2025 Apr 25 1205:20,CHGB Booster,-,4,LRHW AUR,Dark Eagle,-,-,SPFLA,SLC46,-,-,    150,?,    -, ,Atlantic,0.0,USA,MS,-,-,Test,nasaspaceflight,-,-,28.4583,-80.5272,0.0
2025-04-27 15:54:00,2025-084 ,2460793.16,2025 Apr 27 1554,Chang Zheng 3B,G3,Y109,Tianlian 2-05,Tianlian 2-05,-,-,XSC,LC2,-,-,      -, ,    -, ,-,5.0,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2025-04-28 02:09:40,2025-085 ,2460793.59,2025 Apr 28 0209:40,Falcon 9,FT5,468/B1077.20 F466,Starlink-253,Starlink Group 12-23,"V2MO 12-23(13 DTC,10 Ku)",-,CC,LC40,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,28.46,-80.54,0.0
2025-04-28 20:10:00,2025-086 ,2460794.34,2025 Apr 28 2010,Chang Zheng 5B/YZ-2,-,Y7/Y3,WHDW 03,WHDW 03,-,-,WEN,LC101,-,-,      -, ,    -, ,-,10.0,CALT,OS,-,G,Sat LEO D,nasaspaceflight.com,xinhuanet.com,-,19.6142,110.9511,0.0
2025-04-28 20:42:20,2025-087 ,2460794.36,2025 Apr 28 2042:20,Falcon 9,FT5,467/B1063.25 F467,Starlink-254,Starlink Group 11-9,V2MO 11-9  (27 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,34.63,-120.61,0.0
2025-04-28 23:01:00,2025-088 ,2460794.46,2025 Apr 28 2301,Atlas V 551,G,AV-107,Kuiper KA-01,KA-01,-,-,CC,SLC41,-,-,      -, ,    -, ,-,17.0,ULAL,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
